['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193631
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193630
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193629
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193628
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193627
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193626
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193625
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193624
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193623
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193621
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193620
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193618
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193617
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193616
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193615
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193614
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193613
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193612
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193611
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193610
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193609
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193608
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193607
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193606
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193605
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193604
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193603
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193602
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193601
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193600
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193599
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193598
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193597
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193596
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193595
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193594
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193593
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193592
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193591
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193590
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193589
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193588
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193587
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193586
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193585
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193584
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193583
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193582
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193581
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193578
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193577
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193576
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193575
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193574
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193573
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193572
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193571
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193570
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193569
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193568
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193567
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193566
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193565
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193563
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193561
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193559
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193562
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193558
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193557
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193556
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193555
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193553
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193552
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193550
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193551
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193549
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193548
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193547
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193546
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193544
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193543
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193542
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193541
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193540
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193539
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193537
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193538
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193536
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193535
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193534
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193533
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193531
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193530
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193529
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193528
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193527
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193526
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193525
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193524
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193523
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193522
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193520
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193518
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193517
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193515
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193514
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193513
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193512
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193511
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193509
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193510
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193508
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193507
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193505
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193506
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193504
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193503
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193501
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193502
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193500
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193499
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193498
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193497
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193495
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193496
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193494
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193491
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193493
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193490
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193489
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193488
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193487
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193485
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193483
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193484
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193482
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193481
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193480
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193479
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193478
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193476
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193475
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193474
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193473
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193472
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193471
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193470
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193469
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193468
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193467
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193465
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193463
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193464
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193462
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193461
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193459
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193458
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193457
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193455
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193456
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193454
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193452
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193450
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193447
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193448
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193445
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193446
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193444
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193442
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193440
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193441
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193438
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193439
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193436
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193435
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193434
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193433
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193432
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193431
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193430
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193429
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193428
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193427
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193426
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193425
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193424
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193423
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193422
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193421
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193420
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193417
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193416
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193415
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193414
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193413
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193412
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193411
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193410
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193409
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193408
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193407
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193406
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193405
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193404
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193403
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193402
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193401
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193400
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193399
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193398
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193397
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193396
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193393
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193392
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193391
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193389
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193387
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193388
['leaf']	[[ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]	SRR3193386
['stem']	[[ 0.   0.   0.2  0.   0.   0.   0.   0.   0.8]]	SRR3581336
['shoot']	[[ 0.   0.   0.2  0.   0.   0.   0.8  0.   0. ]]	SRR3581345
['shoot']	[[ 0.   0.   0.2  0.   0.   0.   0.8  0.   0. ]]	SRR3581833
['root']	[[ 0.  0.  0.  1.  0.  0.  0.  0.  0.]]	SRR3581347
['root']	[[ 0.  0.  0.  1.  0.  0.  0.  0.  0.]]	SRR3581836
['shoot']	[[ 0.   0.2  0.   0.   0.   0.   0.8  0.   0. ]]	SRR3581383
['shoot']	[[ 0.   0.2  0.   0.   0.   0.   0.8  0.   0. ]]	SRR3581837
['flower']	[[ 0.   0.4  0.2  0.   0.   0.   0.4  0.   0. ]]	SRR3581388
['flower']	[[ 0.   0.4  0.2  0.   0.   0.   0.4  0.   0. ]]	SRR3581838
['flower']	[[ 0.   0.4  0.2  0.   0.   0.   0.4  0.   0. ]]	SRR3581499
['flower']	[[ 0.   0.4  0.2  0.   0.   0.   0.4  0.   0. ]]	SRR3581839
